Adenosine,1309204,phenobarbital,8134
Adenosine,1309204,nitroglycerin,4917
Adenosine,1309204,atropine,1223
Adenosine,1309204,oxilofrine,32639
Adenosine,1309204,Passiflora incarnata extract,253193
Adenosine,1309204,succinic acid,37255
Adenosine,1309204,sorbitol,9945
Adenosine,1309204,phosphoric acid,8259
Adenosine,1309204,uridine,11017
Adenosine,1309204,sodium,9853
Adenosine,1309204,thymidine,1372538
Adenosine,1309204,guanosine,1591890
Adenosine,1309204,pseudoisocytidine,34930
Amylases,919204,amylase,743
Amylases,919204,cellulase,2219
Amylases,919204,protease,8031
Amylases,919204,lipase,6406
Amylases,919204,bromelains,1752
Amylases,919204,papain,7892
Amylases,919204,glutamate,70602
Amylases,919204,betaine,1512
Amylases,919204,molsidomine,7023
Amylases,919204,lactase,41397
Amylases,919204,fennel extract,1370467
Amylases,919204,gentian preparation,319824
Amylases,919204,Carica papaya preparation,324031
Amylases,919204,Bacillus coagulans,1310844
Amylases,919204,pancreatin,7880
Amylases,919204,bile salts,1540
Amylases,919204,thiamine,10454
Amylases,919204,alpha-amylase,560
Amylases,919204,aluminum magnesium silicate,17614
Amylases,919204,"calcium carbonate, precipitated",349908
Amylases,919204,sodium bicarbonate,36676
Amylases,919204,Bos taurus bile preparation,1310249
Amylases,919204,pepsin A,8016
Amylases,919204,alpha-D-galactosidase enzyme,259351
Amylases,919204,hemicellulase,26514
Amylases,919204,Zanthoxylum bungeanum fruit extract,1360629
Amylases,919204,Coptis chinensis root extract,1376211
Amylases,919204,clove preparation,1364295
Amylases,919204,cinnamon bark,477053
Amylases,919204,ginger root,125921
Amylases,919204,calcium carbonate,1897
Amylases,919204,Coptis japonica root extract,1307577
Amylases,919204,magnesium aluminometasilicate type i-b,1314291
Amylases,919204,Glycyrrhiza uralensis extract,1342493
Amylases,919204,simethicone,9796
Amylases,919204,magnesium silicate,1310566
Amylases,919204,ursodeoxycholate,62427
Amylases,919204,Ox bile extract,89870
Amylases,919204,alfalfa preparation,285243
Amylases,919204,fluphenazine,4496
Amylases,919204,curcumin,2955
Amylases,919204,magnesium citrate,52356
Amylases,919204,sulfur,10223
Amylases,919204,pyridoxine,684879
Amylases,919204,vitamin E,11256
Amylases,919204,niacinamide,7405
Amylases,919204,pantothenic acid,7891
Amylases,919204,phosphorus,8263
Amylases,919204,ergocalciferol,4018
Amylases,919204,vitamin B12,11248
Amylases,919204,ferrous fumarate,24941
Amylases,919204,iodine,5933
Amylases,919204,copper gluconate,2839
Amylases,919204,vitamin A,11246
Amylases,919204,zinc citrate,236911
Amylases,919204,calcium,1895
Amylases,919204,biotin,1588
Amylases,919204,riboflavin,9346
Amylases,919204,choline,2449
Amylases,919204,inositol,5833
Amylases,919204,ascorbic acid,1151
Amylases,919204,potassium,8588
Amylases,919204,silicon,9774
Amylases,919204,manganese citrate,283767
Amylases,919204,folic acid,4511
Amylases,919204,sodium,9853
Amylases,919204,hyoscyamine,153970
Amylases,919204,phenyltoloxamine,33408
Amylases,919204,aluminum hydroxide,612
Amylases,919204,Swertia japonica extract,1370776
Amylases,919204,ginseng root,259385
Amylases,919204,pancrelipase,235379
Amylases,919204,glycyrrhizate,1370586
Amylases,919204,ginger extract,285241
Amylases,919204,Zanthoxylum schinifolium fruit extract,2049548
Amylases,919204,aluminum silicate,1362917
Amylases,919204,phytase,1043631
Amylases,919204,Zanthoxylum armatum var. armatum fruit extract,1311688
Amylases,919204,maltose,1311261
Amylases,919204,zinc gluconate,58300
Amylases,919204,niacin,7393
Amylases,919204,chromium,2496
Amylases,919204,manganese gluconate,52403
Benzocaine,917006,benzocaine,1399
Benzocaine,917006,phenylephrine,8163
Benzocaine,917006,phenylpropanolamine,8175
Benzocaine,917006,benzoate,70589
Benzocaine,917006,antipyrine,1001
Benzocaine,917006,caffeine,1886
Benzocaine,917006,butobarbital,19874
Benzocaine,917006,ephedrine,3966
Benzocaine,917006,iodine,5933
Benzocaine,917006,phenacetin,8113
Benzocaine,917006,cetalkonium chloride,47907
Benzocaine,917006,dextromethorphan,3289
Benzocaine,917006,urea,11002
Benzocaine,917006,paraffin,7906
Benzocaine,917006,hexylresorcinol,5321
Benzocaine,917006,triclosan,10795
Benzocaine,917006,resorcinol,35382
Benzocaine,917006,zinc acetate,58295
Benzocaine,917006,menthol,6750
Benzocaine,917006,tyrothricin,10968
Benzocaine,917006,benzalkonium,1378
Benzocaine,917006,camphor,1952
Benzocaine,917006,creosote,2915
Benzocaine,917006,5-methyl-8-hydroxyquinoline,15850
Benzocaine,917006,eucalyptol,21116
Benzocaine,917006,docusate,82003
Benzocaine,917006,boric acid,1700
Benzocaine,917006,vitamin E,11256
Benzocaine,917006,cetrimonium,20614
Benzocaine,917006,allantoin,508
Benzocaine,917006,glycerin,4910
Benzocaine,917006,diosmin,3489
Benzocaine,917006,zinc oxide,11423
Benzocaine,917006,chloroxylenol,20877
Benzocaine,917006,tannic acid,10328
Benzocaine,917006,ethanol,448
Benzocaine,917006,butamben,19861
Benzocaine,917006,tetracaine,10391
Benzocaine,917006,bacitracin,1291
Benzocaine,917006,polymyxin B,8536
Benzocaine,917006,zinc chloride,39937
Benzocaine,917006,butetamate,235942
Benzocaine,917006,oxyquinoline,110
Benzocaine,917006,methylparaben,29903
Benzocaine,917006,benzethonium,1390
Benzocaine,917006,cetylpyridinium,2286
Benzocaine,917006,salicylamide,9518
Benzocaine,917006,zirconium oxide,39972
Benzocaine,917006,magnesium sulfate,6585
Benzocaine,917006,cetrimide,288088
Benzocaine,917006,lithospermum officinale root extract,1600742
Benzocaine,917006,dibucaine,3339
Benzocaine,917006,diphenhydramine,3498
Benzocaine,917006,chlorphenesin,2399
Benzocaine,917006,titanium dioxide,38323
Benzocaine,917006,dimethicone,324072
Benzocaine,917006,petrolatum,8091
Benzocaine,917006,bismuth subnitrate,19477
Benzocaine,917006,Peruvian balsam,33219
Benzocaine,917006,belladonna alkaloids,1359
Benzocaine,917006,bismuth subcarbonate,19475
Benzocaine,917006,dexpanthenol,22701
Benzocaine,917006,heparin,5224
Benzocaine,917006,prednisolone,8638
Benzocaine,917006,vitamin B12,11248
Benzocaine,917006,isopropyl alcohol,797541
Benzocaine,917006,acetic acid,168
Benzocaine,917006,sodium ascorbate,267366
Benzocaine,917006,niacinamide,7405
Benzocaine,917006,thiamine,10454
Benzocaine,917006,vitamin D,11253
Benzocaine,917006,riboflavin,9346
Benzocaine,917006,ferrous fumarate,24941
Benzocaine,917006,vitamin A,11246
Benzocaine,917006,methyl salicylate,29787
Benzocaine,917006,clove oil,7624
Benzocaine,917006,pyrilamine,9009
Benzocaine,917006,amylocaine,40660
Benzocaine,917006,dequalinium,3226
Benzocaine,917006,lidocaine,6387
Benzocaine,917006,Salvia officinalis whole extract,1442511
Benzocaine,917006,Calendula officinalis extract,285222
Benzocaine,917006,Matricaria chamomilla flowering top oil,1309332
Benzocaine,917006,procaine,8701
Benzocaine,917006,Arnica extract,144377
Benzocaine,917006,Echinacea angustifolia extract,236121
Benzocaine,917006,phenol,33290
Benzocaine,917006,ethacridine,4106
Benzocaine,917006,licorice,42769
Benzocaine,917006,sulfachrysoidine,236832
Benzocaine,917006,methylbenzethonium,29829
Benzocaine,917006,policosanol,69440
Benzocaine,917006,chlorhexidine,2358
Benzocaine,917006,Achillea millefolium extract,1372250
Benzocaine,917006,ferric cation,1546357
Benzocaine,917006,salicylic acid,9525
Benzocaine,917006,DL-lactic acid,1314409
Benzocaine,917006,chlorquinaldol,2407
Benzocaine,917006,potassium dichromate,8595
Benzocaine,917006,thimerosal,10472
Benzocaine,917006,Evernia prunastri extract,1352501
Benzocaine,917006,4-phenylenediamine,1362740
Benzocaine,917006,cinnamyl alcohol,1362889
Benzocaine,917006,hydroxycitronellal,1362893
Benzocaine,917006,rosin,1362931
Benzocaine,917006,tetramethylthiuram monosulfide,1363713
Benzocaine,917006,5-chloro-2-methyl-4-isothiazolin-3-one,1367119
Benzocaine,917006,N-hydroxysuccinimide,1368884
Benzocaine,917006,p-tert-butylphenol-formaldehyde resin (low molecular weight),1427189
Benzocaine,917006,propylparaben,34706
Benzocaine,917006,eugenol,4186
Benzocaine,917006,quaternium-15,283678
Benzocaine,917006,amyl cinnamal,1311606
Benzocaine,917006,ethyl-p-hydroxybenzoate,1362892
Benzocaine,917006,"N,N'-diphenyl-4-phenylenediamine",1363709
Benzocaine,917006,N-isopropyl-N-phenyl-4-phenylenediamine,1363710
Benzocaine,917006,cobaltous chloride,1426884
Benzocaine,917006,dibutyldithiocarbamate,1426943
Benzocaine,917006,disulfiram,3554
Benzocaine,917006,zinc,11416
Benzocaine,917006,ethylenediamine,4158
Benzocaine,917006,"2,2'-dithiobisbenzothiazole",1306112
Benzocaine,917006,2-mercaptobenzothiazole,1358845
Benzocaine,917006,isoeugenol,1363706
Benzocaine,917006,geraniol,1368875
Benzocaine,917006,diphenylguanidine,1368170
Benzocaine,917006,dipentamethylenethiuram disulfide,1426773
Benzocaine,917006,neomycin,7299
Benzocaine,917006,clioquinol,5942
Benzocaine,917006,thiram,10517
Benzocaine,917006,benzylparaben,19075
Benzocaine,917006,nickel sulfate,31738
Benzocaine,917006,N-cyclohexyl-2-benzothiazosulfenamide,1306886
Benzocaine,917006,butylparaben,1306937
Benzocaine,917006,alpha-hexylcinnamaldehyde,1311811
Benzocaine,917006,N-oxydiethylene-2-benzothiazole sulfenamide,1363711
Benzocaine,917006,"N-cyclohexyl-N'-phenyl-1,4-phenylenediamine",1427136
Benzocaine,917006,sheep wool preparation,1593854
Benzocaine,917006,phenobarbital,8134
Benzocaine,917006,magnesium carbonate,29155
Benzocaine,917006,calcium carbonate,1897
Benzocaine,917006,ichthammol,5645
Benzocaine,917006,thymol,10553
Benzocaine,917006,sulfur,10223
Benzocaine,917006,juniper tar,6086
Benzocaine,917006,cerium oxalate,314546
Benzocaine,917006,bismuth subgallate,19476
Benzocaine,917006,capsaicin,1992
Benzocaine,917006,myrrh extract,67257
Benzocaine,917006,Cinnamomum camphora leaf extract,1307754
Benzocaine,917006,atropine,1223
Benzocaine,917006,scopolamine,9601
Benzocaine,917006,papaverine,7895
Benzocaine,917006,magnesium,6574
Benzocaine,917006,hyoscyamine,153970
Benzocaine,917006,aluminum carbonate,89858
Benzocaine,917006,benzyl benzoate,19044
Benzocaine,917006,methylcellulose,6873
Benzocaine,917006,coal tar,2635
Benzocaine,917006,guaiazulene,26290
Benzocaine,917006,polidocanol,968170
Benzocaine,917006,fluorine,1310123
Benzocaine,917006,pectin,32987
Benzocaine,917006,"belladonna extract, USP",89781
Benzocaine,917006,Atropa belladonna fruiting top extract,1312380
Benzocaine,917006,bismuth,1599
Benzocaine,917006,compound benzoin tincture (USP),215648
Benzocaine,917006,lapyrium,28456
Benzocaine,917006,benzyl alcohol,1426
Benzocaine,917006,trimethobenzamide,38685
Benzocaine,917006,zinc sulfate,39954
Benzocaine,917006,Mentha piperita extract,1334930
Benzocaine,917006,european olive pollen extract,852653
Benzocaine,917006,glycyrrhetinic acid,1311506
Benzocaine,917006,esculin,1314351
Benzocaine,917006,Hamamelis virginiana leaf extract,1307887
Benzocaine,917006,calamine,106212
Benzocaine,917006,Hamamelis virginiana whole extract,1314854
Benzocaine,917006,nitrofurazone,7455
Benzocaine,917006,levomenthol,236388
Benzocaine,917006,chlorobutanol,2378
Benzocaine,917006,diphenylpyraline,23386
Benzocaine,917006,beta-thujaplicin,1312538
Benzocaine,917006,hydrocortisone,5492
Benzocaine,917006,formaldehyde,4530
Benzocaine,917006,ethaverine,24464
Benzocaine,917006,ethylmorphine,4166
Benzocaine,917006,tolu balsam,1116238
Benzocaine,917006,hordeum vulgare root extract,1306189
Benzocaine,917006,Glycyrrhiza glabra extract,1370435
Benzocaine,917006,emetine,3820
Benzocaine,917006,naphazoline,7247
Benzocaine,917006,phenolsulfonate,1651702
Benzocaine,917006,Aesculus hippocastanum seed oil,1535452
Benzocaine,917006,Selenicereus grandiflorus stem extract,1309694
Benzocaine,917006,Althaea officinalis flower extract,1435101
Benzocaine,917006,papain,7892
Benzocaine,917006,citric acid,21183
Benzocaine,917006,Gentiana lutea root extract,1307945
Benzocaine,917006,chloramphenicol,2348
Benzocaine,917006,acriflavine,249
Benzocaine,917006,benzyl cinnamate,1649557
Benzocaine,917006,benzoin resin,1406
Benzocaine,917006,lindane,1388
Benzocaine,917006,povidone-iodine,8611
Benzocaine,917006,Sus scrofa placenta preparation,1311338
Benzocaine,917006,Bos taurus testicle preparation,1310298
Benzocaine,917006,Syzygium aromaticum whole extract,1358892
Benzocaine,917006,niacin,7393
Benzocaine,917006,guaiacol,5031
Benzocaine,917006,Acorus calamus extract,1310280
Benzocaine,917006,cyclobarbital,2978
Benzocaine,917006,meprobamate,6760
Benzocaine,917006,ascorbic acid,1151
Benzocaine,917006,quinine,9071
Benzocaine,917006,penicillin G,7980
Benzocaine,917006,turpentine,10938
Chlorambucil,1390051,chlorambucil,2346
Chlorazepate,790253,clorazepate,2353
Chlorazepate,790253,astemizole,42328
Chlorazepate,790253,sulpiride,10239
Chlorazepate,790253,mazindol,6664
Chlorazepate,790253,Clorazepate,486027
Chlorazepate,790253,domperidone,3626
Chlorazepate,790253,aceprometazine,161203
Chlorazepate,790253,acepromazine,155
Clozapine,800878,clozapine,2626
Cosyntropin,19008009,cosyntropin,2890
Cosyntropin,19008009,zinc gluconate,58300
Cosyntropin,19008009,zinc chloride,39937
Dacarbazine,1311409,dacarbazine,3098
Dicyclomine,924724,dicyclomine,3361
Dicyclomine,924724,phenobarbital,8134
Dicyclomine,924724,dimethicone,324072
Dicyclomine,924724,aluminum hydroxide,612
Dicyclomine,924724,magnesium oxide,6582
Dicyclomine,924724,magnesium trisilicate,29170
Dicyclomine,924724,simethicone,9796
Disulfiram,735850,disulfiram,3554
Disulfiram,735850,Peruvian balsam,33219
Disulfiram,735850,dibucaine,3339
Disulfiram,735850,chlorquinaldol,2407
Disulfiram,735850,potassium dichromate,8595
Disulfiram,735850,thimerosal,10472
Disulfiram,735850,Evernia prunastri extract,1352501
Disulfiram,735850,4-phenylenediamine,1362740
Disulfiram,735850,cinnamyl alcohol,1362889
Disulfiram,735850,hydroxycitronellal,1362893
Disulfiram,735850,rosin,1362931
Disulfiram,735850,tetramethylthiuram monosulfide,1363713
Disulfiram,735850,5-chloro-2-methyl-4-isothiazolin-3-one,1367119
Disulfiram,735850,N-hydroxysuccinimide,1368884
Disulfiram,735850,p-tert-butylphenol-formaldehyde resin (low molecular weight),1427189
Disulfiram,735850,propylparaben,34706
Disulfiram,735850,eugenol,4186
Disulfiram,735850,quaternium-15,283678
Disulfiram,735850,amyl cinnamal,1311606
Disulfiram,735850,ethyl-p-hydroxybenzoate,1362892
Disulfiram,735850,"N,N'-diphenyl-4-phenylenediamine",1363709
Disulfiram,735850,N-isopropyl-N-phenyl-4-phenylenediamine,1363710
Disulfiram,735850,cobaltous chloride,1426884
Disulfiram,735850,dibutyldithiocarbamate,1426943
Disulfiram,735850,tetracaine,10391
Disulfiram,735850,zinc,11416
Disulfiram,735850,ethylenediamine,4158
Disulfiram,735850,"2,2'-dithiobisbenzothiazole",1306112
Disulfiram,735850,2-mercaptobenzothiazole,1358845
Disulfiram,735850,isoeugenol,1363706
Disulfiram,735850,geraniol,1368875
Disulfiram,735850,diphenylguanidine,1368170
Disulfiram,735850,dipentamethylenethiuram disulfide,1426773
Disulfiram,735850,neomycin,7299
Disulfiram,735850,benzocaine,1399
Disulfiram,735850,clioquinol,5942
Disulfiram,735850,thiram,10517
